Page URL,Image source path,Delivered URL,Filename,Alt text,Alt length,Element type,Loading,Dimensions,File size (KB),Format,In sitemap,In page schema,Source file,Under src/data/wp-export,Triage,Cluster,Srcset,Sizes,Display dimensions,Clean URL,Clean URL status,Image resolution error,L19 filename match,Export/camera code,Alt duplicate across different images,Served >2x display,C candidate,L19 failures
https://www.samanportable.com/container-office-in-mangalore,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mangalore,/images/blog/container-office-mangalore-baikampady-industrial-site.webp,/images/blog/container-office-mangalore-baikampady-industrial-site.webp,container-office-mangalore-baikampady-industrial-site.webp,"Steel container office at the Baikampady industrial area, Mangalore",67,img,lazy,1200x675,105.92,webp,no,no,src/data/wp-export/posts/container-office-in-mangalore.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mangalore-baikampady-industrial-site.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-mangalore,/images/blog/container-office-mangalore-port-supervisor-cabin.webp,/images/blog/container-office-mangalore-port-supervisor-cabin.webp,container-office-mangalore-port-supervisor-cabin.webp,Container supervisor cabin at a New Mangalore Port-side project,63,img,lazy,1200x675,112.43,webp,no,no,src/data/wp-export/posts/container-office-in-mangalore.json [wp-export=yes],yes,C,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mangalore-port-supervisor-cabin.webp,200,,yes,no,no,no,verified,not-in-image-sitemap; truth-defect
https://www.samanportable.com/container-office-in-mangalore,/images/blog/container-office-mangalore-msez-refinery-project-office.webp,/images/blog/container-office-mangalore-msez-refinery-project-office.webp,container-office-mangalore-msez-refinery-project-office.webp,Container project office at the MSEZ refinery belt near Mangalore,65,img,lazy,1200x675,112.13,webp,no,no,src/data/wp-export/posts/container-office-in-mangalore.json [wp-export=yes],yes,C,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mangalore-msez-refinery-project-office.webp,200,,yes,no,no,no,verified,not-in-image-sitemap; truth-defect
https://www.samanportable.com/container-office-in-mangalore,/images/blog/container-office-mangalore-20ft-coastal-site-office.webp,/images/blog/container-office-mangalore-20ft-coastal-site-office.webp,container-office-mangalore-20ft-coastal-site-office.webp,Weather-ready 20ft container site office for a coastal Mangalore project,72,img,lazy,1200x675,111.16,webp,no,no,src/data/wp-export/posts/container-office-in-mangalore.json [wp-export=yes],yes,C,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mangalore-20ft-coastal-site-office.webp,200,,yes,no,no,no,verified,not-in-image-sitemap; truth-defect
https://www.samanportable.com/container-office-in-mangalore,/images/blog/container-office-mangalore-40ft-petrochem-cabin.webp,/images/blog/container-office-mangalore-40ft-petrochem-cabin.webp,container-office-mangalore-40ft-petrochem-cabin.webp,40ft container office for a Mangalore petrochemical/process site,64,img,lazy,1200x675,103.54,webp,no,no,src/data/wp-export/posts/container-office-in-mangalore.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mangalore-40ft-petrochem-cabin.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-mangalore,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-meerut,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-meerut,/images/blog/container-office-meerut-partapur-industrial-site-office.webp,/images/blog/container-office-meerut-partapur-industrial-site-office.webp,container-office-meerut-partapur-industrial-site-office.webp,"Container site office at the Partapur industrial area, Meerut",61,img,lazy,1200x675,86.87,webp,no,no,src/data/wp-export/posts/container-office-in-meerut.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-meerut-partapur-industrial-site-office.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-meerut,/images/blog/container-office-meerut-sports-goods-factory-admin-cabin.webp,/images/blog/container-office-meerut-sports-goods-factory-admin-cabin.webp,container-office-meerut-sports-goods-factory-admin-cabin.webp,Container admin cabin at a Meerut sports-goods factory,54,img,lazy,1200x675,82.74,webp,no,no,src/data/wp-export/posts/container-office-in-meerut.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-meerut-sports-goods-factory-admin-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-meerut,/images/blog/container-office-meerut-mohkampur-project-office.webp,/images/blog/container-office-meerut-mohkampur-project-office.webp,container-office-meerut-mohkampur-project-office.webp,"Container project office at the Mohkampur industrial belt, Meerut",65,img,lazy,1200x675,86.29,webp,no,no,src/data/wp-export/posts/container-office-in-meerut.json [wp-export=yes],yes,C,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-meerut-mohkampur-project-office.webp,200,,yes,no,no,no,verified,not-in-image-sitemap; truth-defect
https://www.samanportable.com/container-office-in-meerut,/images/blog/container-office-meerut-20ft-msme-supervisor-cabin.webp,/images/blog/container-office-meerut-20ft-msme-supervisor-cabin.webp,container-office-meerut-20ft-msme-supervisor-cabin.webp,20ft container supervisor cabin for a Meerut MSME unit,54,img,lazy,1200x675,80.88,webp,no,no,src/data/wp-export/posts/container-office-in-meerut.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-meerut-20ft-msme-supervisor-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-meerut,/images/blog/container-office-meerut-ncr-fast-dispatch-flatbed.webp,/images/blog/container-office-meerut-ncr-fast-dispatch-flatbed.webp,container-office-meerut-ncr-fast-dispatch-flatbed.webp,Container office on a flatbed for fast NCR dispatch to Meerut,61,img,lazy,1200x675,88.25,webp,no,no,src/data/wp-export/posts/container-office-in-meerut.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-meerut-ncr-fast-dispatch-flatbed.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-meerut,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-moradabad,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-moradabad,/gbp-posts/container-office-moradabad-brass-export-unit-site.webp,/_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-brass-export-unit-site.webp&w=1920&q=75,container-office-moradabad-brass-export-unit-site.webp,Container Office in Moradabad,29,next/image,lazy,1200x675,82.29,jpg,no,yes — BlogPosting,src/data/wp-export/posts/container-office-in-moradabad.json [wp-export=yes],yes,A,container-offices,"/_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-brass-export-unit-site.webp&w=1200&q=75 1x, /_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-brass-export-unit-site.webp&w=1920&q=75 2x",,1200x800,https://www.samanportable.com/gbp-posts/container-office-moradabad-brass-export-unit-site.webp,200,,yes,yes,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-moradabad,/gbp-posts/container-office-moradabad-brass-export-unit-site.webp,/_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-brass-export-unit-site.webp&w=1200&q=75,container-office-moradabad-brass-export-unit-site.webp,Container site office at a brass export unit in Moradabad,57,next/image,lazy,1200x675,82.29,jpg,no,yes — BlogPosting,src/data/wp-export/posts/container-office-in-moradabad.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/gbp-posts/container-office-moradabad-brass-export-unit-site.webp,200,,yes,yes,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-moradabad,/gbp-posts/container-office-moradabad-peetal-nagri-admin-cabin.webp,/_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-peetal-nagri-admin-cabin.webp&w=1200&q=75,container-office-moradabad-peetal-nagri-admin-cabin.webp,"Container admin cabin at a metalware unit in the Peetal Nagri cluster, Moradabad",80,next/image,lazy,1200x675,102.1,jpg,no,no,src/data/wp-export/posts/container-office-in-moradabad.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/gbp-posts/container-office-moradabad-peetal-nagri-admin-cabin.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-moradabad,/gbp-posts/container-office-moradabad-dispatch-documentation-office.webp,/_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-dispatch-documentation-office.webp&w=1200&q=75,container-office-moradabad-dispatch-documentation-office.webp,Container dispatch and documentation office at a Moradabad export unit,70,next/image,lazy,1200x675,78.48,jpg,no,no,src/data/wp-export/posts/container-office-in-moradabad.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/gbp-posts/container-office-moradabad-dispatch-documentation-office.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-moradabad,/gbp-posts/container-office-moradabad-delhi-road-project-site.webp,/_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-delhi-road-project-site.webp&w=1200&q=75,container-office-moradabad-delhi-road-project-site.webp,Container project site office on the Delhi Road industrial belt at Moradabad,76,next/image,lazy,1200x675,73.01,jpg,no,no,src/data/wp-export/posts/container-office-in-moradabad.json [wp-export=yes],yes,C,container-offices,,,1200x675,https://www.samanportable.com/gbp-posts/container-office-moradabad-delhi-road-project-site.webp,200,,yes,no,no,no,verified,not-in-image-sitemap; truth-defect
https://www.samanportable.com/container-office-in-moradabad,/gbp-posts/container-office-moradabad-dispatch-greater-noida.webp,/_next/image?url=%2Fgbp-posts%2Fcontainer-office-moradabad-dispatch-greater-noida.webp&w=1200&q=75,container-office-moradabad-dispatch-greater-noida.webp,Container office dispatched from the Greater Noida factory to Moradabad via NH9,79,next/image,lazy,1200x675,77.43,jpg,no,no,src/data/wp-export/posts/container-office-in-moradabad.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/gbp-posts/container-office-moradabad-dispatch-greater-noida.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-moradabad,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-morbi,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-morbi,/images/blog/container-office-morbi-gidc-supervisor-cabin.webp,/images/blog/container-office-morbi-gidc-supervisor-cabin.webp,container-office-morbi-gidc-supervisor-cabin.webp,Container supervisor cabin at the Morbi GIDC ceramic zone,57,img,lazy,1200x675,89.03,webp,no,no,src/data/wp-export/posts/container-office-in-morbi.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-morbi-gidc-supervisor-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-morbi,/images/blog/container-office-morbi-ceramic-yard-qc-cabin.webp,/images/blog/container-office-morbi-ceramic-yard-qc-cabin.webp,container-office-morbi-ceramic-yard-qc-cabin.webp,Container QC cabin at a Morbi ceramic tile factory,50,img,lazy,1200x675,93.32,webp,no,no,src/data/wp-export/posts/container-office-in-morbi.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-morbi-ceramic-yard-qc-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-morbi,/images/blog/container-office-morbi-20ft-dispatch-cabin.webp,/images/blog/container-office-morbi-20ft-dispatch-cabin.webp,container-office-morbi-20ft-dispatch-cabin.webp,20ft container dispatch cabin for a Morbi ceramic unit,54,img,lazy,1200x675,98.16,webp,no,no,src/data/wp-export/posts/container-office-in-morbi.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-morbi-20ft-dispatch-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-morbi,/images/blog/container-office-morbi-lakhdhirpur-admin-office.webp,/images/blog/container-office-morbi-lakhdhirpur-admin-office.webp,container-office-morbi-lakhdhirpur-admin-office.webp,"Container admin office at the Lakhdhirpur ceramic belt, Morbi",61,img,lazy,1200x675,91.72,webp,no,no,src/data/wp-export/posts/container-office-in-morbi.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-morbi-lakhdhirpur-admin-office.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-morbi,/images/blog/container-office-morbi-40ft-sample-display-office.webp,/images/blog/container-office-morbi-40ft-sample-display-office.webp,container-office-morbi-40ft-sample-display-office.webp,40ft container office with AC for a Morbi ceramic showroom,58,img,lazy,1200x675,81.73,webp,no,no,src/data/wp-export/posts/container-office-in-morbi.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-morbi-40ft-sample-display-office.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-morbi,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mumbai,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mumbai,/images/blog/container-office-mumbai-midc-andheri-site.webp,/images/blog/container-office-mumbai-midc-andheri-site.webp,container-office-mumbai-midc-andheri-site.webp,ISO-certified steel container office for MIDC Andheri Mumbai industrial site,76,img,lazy,1200x675,54.07,webp,no,no,src/data/wp-export/posts/container-office-in-mumbai.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mumbai-midc-andheri-site.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-mumbai,/images/blog/container-office-mumbai-taloja-coastal-grade.webp,/images/blog/container-office-mumbai-taloja-coastal-grade.webp,container-office-mumbai-taloja-coastal-grade.webp,Container office with anti-corrosion coastal treatment for Taloja MIDC Mumbai,77,img,lazy,1200x675,44.81,webp,no,no,src/data/wp-export/posts/container-office-in-mumbai.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mumbai-taloja-coastal-grade.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-mumbai,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mundra,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mundra,/images/blog/container-office-mundra-port-documentation-cabin.webp,/images/blog/container-office-mundra-port-documentation-cabin.webp,container-office-mundra-port-documentation-cabin.webp,Container documentation cabin at the Mundra port belt,53,img,lazy,1200x675,81.84,webp,no,no,src/data/wp-export/posts/container-office-in-mundra.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mundra-port-documentation-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mundra,/images/blog/container-office-mundra-sez-admin-cabin.webp,/images/blog/container-office-mundra-sez-admin-cabin.webp,container-office-mundra-sez-admin-cabin.webp,Container admin cabin at the Mundra SEZ,39,img,lazy,1200x675,84.44,webp,no,no,src/data/wp-export/posts/container-office-in-mundra.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mundra-sez-admin-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mundra,/images/blog/container-office-mundra-20ft-gate-cabin.webp,/images/blog/container-office-mundra-20ft-gate-cabin.webp,container-office-mundra-20ft-gate-cabin.webp,20ft container gate cabin for a Mundra CFS yard,47,img,lazy,1200x675,98.55,webp,no,no,src/data/wp-export/posts/container-office-in-mundra.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mundra-20ft-gate-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mundra,/images/blog/container-office-mundra-logistics-supervisor-office.webp,/images/blog/container-office-mundra-logistics-supervisor-office.webp,container-office-mundra-logistics-supervisor-office.webp,Container supervisor office at a Mundra logistics yard,54,img,lazy,1200x675,97.09,webp,no,no,src/data/wp-export/posts/container-office-in-mundra.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mundra-logistics-supervisor-office.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mundra,/images/blog/container-office-mundra-40ft-project-office.webp,/images/blog/container-office-mundra-40ft-project-office.webp,container-office-mundra-40ft-project-office.webp,40ft container project office for a Mundra port project,55,img,lazy,1200x675,93.05,webp,no,no,src/data/wp-export/posts/container-office-in-mundra.json [wp-export=yes],yes,C,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mundra-40ft-project-office.webp,200,,yes,no,no,no,verified,alt-length; not-in-image-sitemap; truth-defect
https://www.samanportable.com/container-office-in-mundra,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mysore,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mysore,/images/blog/container-office-mysore-hebbal-industrial-site.webp,/images/blog/container-office-mysore-hebbal-industrial-site.webp,container-office-mysore-hebbal-industrial-site.webp,Steel container office at a Hebbal industrial unit in Mysore,60,img,lazy,1200x675,86.33,webp,no,no,src/data/wp-export/posts/container-office-in-mysore.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mysore-hebbal-industrial-site.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-mysore,/images/blog/container-office-mysore-auto-components-site-office.webp,/images/blog/container-office-mysore-auto-components-site-office.webp,container-office-mysore-auto-components-site-office.webp,Container site office at a Mysore auto-components plant,55,img,lazy,1200x675,82.54,webp,no,no,src/data/wp-export/posts/container-office-in-mysore.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mysore-auto-components-site-office.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mysore,/images/blog/container-office-mysore-20ft-admin-cabin.webp,/images/blog/container-office-mysore-20ft-admin-cabin.webp,container-office-mysore-20ft-admin-cabin.webp,20ft container admin cabin for a Mysore manufacturing unit,58,img,lazy,1200x675,81.1,webp,no,no,src/data/wp-export/posts/container-office-in-mysore.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mysore-20ft-admin-cabin.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mysore,/images/blog/container-office-mysore-nanjangud-industrial-cabin.webp,/images/blog/container-office-mysore-nanjangud-industrial-cabin.webp,container-office-mysore-nanjangud-industrial-cabin.webp,Container office on the Nanjangud industrial belt near Mysore,61,img,lazy,1200x675,84.44,webp,no,no,src/data/wp-export/posts/container-office-in-mysore.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mysore-nanjangud-industrial-cabin.webp,200,,yes,no,no,no,no,not-in-image-sitemap
https://www.samanportable.com/container-office-in-mysore,/images/blog/container-office-mysore-kadakola-kiadb-site-office.webp,/images/blog/container-office-mysore-kadakola-kiadb-site-office.webp,container-office-mysore-kadakola-kiadb-site-office.webp,"Container site office at the Kadakola KIADB area, Mysore",56,img,lazy,1200x675,79.43,webp,no,no,src/data/wp-export/posts/container-office-in-mysore.json [wp-export=yes],yes,A,container-offices,,,1200x675,https://www.samanportable.com/images/blog/container-office-mysore-kadakola-kiadb-site-office.webp,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-mysore,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap
https://www.samanportable.com/container-office-in-nagpur,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,yes — Organization,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,container-offices,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap
